Majority.protein.IDs	Gene.names	quantified	Potential.contaminant	Intensity_Ctrl_acetylated_1	Intensity_Ctrl_acetylated_2	Intensity_Ctrl_acetylated_3	Intensity_GFP_Atg8_acetylated_1	Intensity_GFP_Atg8_acetylated_2	Intensity_GFP_Atg8_acetylated_3	LFQIntensity_Ctrl_acetylated_1	LFQIntensity_Ctrl_acetylated_2	LFQIntensity_Ctrl_acetylated_3	LFQIntensity_GFP_Atg8_acetylated_1	LFQIntensity_GFP_Atg8_acetylated_2	LFQIntensity_GFP_Atg8_acetylated_3	ImputedIntensity_Ctrl_acetylated_1	ImputedIntensity_Ctrl_acetylated_2	ImputedIntensity_Ctrl_acetylated_3	ImputedIntensity_GFP_Atg8_acetylated_1	ImputedIntensity_GFP_Atg8_acetylated_2	ImputedIntensity_GFP_Atg8_acetylated_3	iBAQ_Ctrl_acetylated_1	iBAQ_Ctrl_acetylated_2	iBAQ_Ctrl_acetylated_3	iBAQ_GFP_Atg8_acetylated_1	iBAQ_GFP_Atg8_acetylated_2	iBAQ_GFP_Atg8_acetylated_3	razorUniqueCount_Ctrl_acetylated_1	razorUniqueCount_Ctrl_acetylated_2	razorUniqueCount_Ctrl_acetylated_3	razorUniqueCount_GFP_Atg8_acetylated_1	razorUniqueCount_GFP_Atg8_acetylated_2	razorUniqueCount_GFP_Atg8_acetylated_3	AveExpr_GFP_Atg8_acetylated__vs__Ctrl_acetylated	logFC_GFP_Atg8_acetylated__vs__Ctrl_acetylated	P.Value_GFP_Atg8_acetylated__vs__Ctrl_acetylated	adj.P.Val_GFP_Atg8_acetylated__vs__Ctrl_acetylated
P00549	CDC19	+		31.642996751506416	31.219025222941475	31.127662497393338	31.27274911180953	31.98727148101404	31.125183556472777	28.80910474212666	28.372977017252296	28.24770489640833	28.445366265526793	29.095417969938715	28.20399148709127	28.358048419622037	28.5258518644988	28.57207459929507	28.581266861828833	28.626271919394064	28.511048713705257	30.3851217000348	29.582694996858482	29.501199125358827	29.706249173539746	30.38087868987396	29.52092384503243	59	60	60	58	77	59	28.52909372972401	0.08753753717075341	0.452430006470667	0.9965342103788666
P00560	PGK1	+		31.40689466511876	30.98796073445638	30.373036486799222	30.870917110288804	31.391552363973613	30.85805471153186	28.304395461705617	27.776400977817048	27.378962210267108	27.74880193953954	28.28702595872281	27.791613752725056	27.853339139200994	27.929275825063552	27.70333191315385	27.88470253584158	27.81787990817816	28.098670979339044	30.20148703354128	29.40409792826752	28.799040534658847	29.356884591913158	29.837626992727667	29.306262419985654	44	50	45	44	59	48	27.881200050129532	0.10510218198012922	0.4322130702277115	0.9965342103788666
P00812	CAR1																											1	1	0	0	0	0				
P00815	HIS4	+		21.925622166024418	20.873024616282983	22.110226808066955	21.94481649036484	23.358552479211703	20.861837281276188	20.569658165979103	20.223142778112976	20.73889043267665	20.678182829658006	22.055740017813058	20.245092134946965	20.11860184347448	20.37601762535948	21.063260135563393	20.814083425960046	21.586593967268406	20.552149361560954	20.34581901966544	18.914766295312628	20.161835341145082	20.056388457207692	21.430231593184256	18.935649474948484	0	0	1	2	4	1	20.751784393197795	0.4649823834640152	0.2698362710373466	0.9965342103788666
P00817	IPP1	+		27.641848237097598	27.242162902544912	26.328774105751915	27.03117201789387	27.26734362117801	27.19066880787912	26.216757697490223	25.778169895326716	24.877694250099132	25.548424253651635	26.0004343197984	25.797947182011047	25.7657013749856	25.93104474257322	25.202063952985874	25.684324849953676	25.53128826925375	26.105004408625035	27.103865266433246	26.32572475726918	25.422202814524667	26.18456416043135	26.380842910845193	26.306301177246045	10	10	6	8	11	10	25.70323793306286	0.1406024857625887	0.5849998980274103	0.9965342103788666
P00830	ATP2	+		23.154482842722867	22.718497549073344	22.53774094797538	22.900003867703703	23.831647438609693	22.220184490082314	22.442202934335143	22.011657227962704	21.821059634360704	22.204433980690478	23.11547266648723	21.501289317331413	21.99114661183052	22.16453207520921	22.145429337247446	22.340334576992518	22.646326615942577	21.8083465439454	21.949075211145388	21.134634742884487	20.963744995835004	21.385971349328056	22.277722067363747	20.668392198536107	1	0	0	0	2	1	22.18268596019461	0.16463323753110615	0.5082268437191868	0.9965342103788666
P00899	TRP2	+		23.076567880001498	22.391540572767845	22.312208262118464	21.406699534745467	23.67400407443384	21.899718392299526	22.076155685027445	21.434843921099834	21.580236389632912	21.209743977740573	22.581712728089023	21.122927181736326	21.62509936252282	21.58771876834634	21.904606092519654	21.345644574042613	22.112566677544372	21.429984408350315	21.925608032446394	20.862125550601366	20.792660094000464	19.947114800392196	22.174526487210265	20.402373884775695	0	1	3	0	3	0	21.66760331388769	-0.0764095211504987	0.7701848265906754	0.9965342103788666
P00924	ENO1	+		26.74586455051541	26.263242618802725	26.615048182059436	26.463775638991812	27.45956758796745	26.22171628511233	24.977422743927104	24.342764833300727	24.53914259656656	24.500706113933703	25.386058043476684	24.3223601881791	24.52636642142248	24.49563968054723	24.8635122994533	24.636606710235743	24.916911992932032	24.62941741479309	25.97341632621404	25.11233921988997	25.47401163719517	25.382702527892267	26.338601623997608	25.10288340084223	5	8	11	7	9	6	24.678075753230647	0.09913923884595022	0.5375145302123239	0.9965342103788666
P00925	ENO2	+		32.21257909220072	31.97431296123319	31.786031429738273	32.00238687150915	32.632687642054876	31.920937415509577	29.346176753646382	29.239794500482386	29.009659319123436	29.120138376770832	29.916303588760222	29.19482988122069	28.89512043114176	29.39266934772889	29.334029022010178	29.256038973072872	29.44715753821557	29.50188710783468	31.440130867899345	30.82340956232044	30.644994884874002	30.92131376040961	31.511721678085035	30.802104531239475	48	56	51	51	66	55	29.304483736667322	0.1944216060807662	0.2978171248931243	0.9965342103788666
P00931	TRP5	+		23.620208524870037	23.097917831742617	22.74521002395043	23.38167575383957	24.138038321928246	22.555700119433624	23.02367568519974	22.45163333722483	22.28361305478811	22.822998158313975	23.609590542799076	22.046710709655887	22.572619362695118	22.604508184471335	22.60798275767485	22.958898754616015	23.140444492254424	22.353767936269875	21.88428617659378	20.98354030885498	20.640699355111277	21.33712851876514	22.053598233983518	20.47339311118864	2	1	1	1	5	1	22.706370247996936	0.22266695943300618	0.350332963128646	0.9965342103788666
P00937	TRP3			21.570882799440287	21.05854816342766	20.873891791116627	21.23791819650527	21.8737386634231	20.911787093646797													20.419922951885184	19.52913314126118	19.354343622998627	19.778333462151995	20.374261076199527	19.414442586122966	0	0	1	0	0	0				
P00942	TPI1	+		30.77016554190735	30.283258949726847	29.273770273365816	30.192826220733068	30.13094032138085	29.776814219573538	29.057179379758985	28.49590291063602	27.61547088769949	28.467864981531644	28.474190033396408	28.12872499732135	28.60612305725436	28.648777757882524	27.939840590586233	28.603765577833684	28.005043982851756	28.435782223935337	30.734682911772182	29.869321144980304	28.869699322667753	29.84871870379973	29.746939951577215	29.394946929469643	26	28	25	24	25	25	28.37322219839065	-0.050049873700778846	0.8501510851937979	0.9965342103788666
P00950	GPM1	+		29.344621124846654	28.959423794295894	28.39790945468036	28.831038305077943	29.281327041680278	28.908297644568453	27.329128038742056	26.790230330994593	26.204235488349802	26.622277303391208	27.087767966903876	26.64964486163038	26.878071716237432	26.943105178241098	26.528605191236544	26.758177899693248	26.618621916359224	26.95670208824437	29.08674607337504	28.323093568212904	27.77144608264585	28.264538366808157	28.674934250540193	28.30403793312811	23	19	18	18	19	19	26.78054733166865	-0.0054267271394117245	0.9736816006713327	0.9965342103788666
P00958	MES1	+		22.759894683238915	22.070089490026934	21.804526525524036	21.700800360368163	22.641466707626417	21.932746769943137	21.89256004774166	21.357220578635413	21.040662966228176	20.96520427230528	21.927282996577112	21.18185967945229	21.441503725237038	21.510095425881918	21.365032669114917	21.10110486860732	21.45813694603246	21.48891690606628	20.754785702147267	19.68652533432391	19.43082922386949	19.387066492478343	20.287839986866302	19.58125312888276	2	0	0	0	1	1	21.39413175682332	-0.08949103317594265	0.6287831327983346	0.9965342103788666
P01119	RAS1			22.294725766220278	21.543861377251606	21.327317719941952	21.80495925007019	22.40269527653081	21.51383224644659													21.451888214027505	20.322568650447458	20.115891847186283	20.65349681107925	21.21133998466957	20.32461003428509	0	1	1	1	1	0				
P01123	YPT1			22.30912547849521	21.5494869298659	21.54346376862699	21.57177902508458	21.88830855524738	21.47751381559762													22.0512504270236	20.913156703782906	20.917000396592478	21.005279086814795	21.281915764107296	20.87325410415728	1	1	1	1	1	1				
P02293	HTB1	+		26.86361095545362	26.237664536597137	25.516147863398487	26.3261396442041	26.47020496820245	25.705928053527973	26.126792840299192	25.338862850017577	24.708893382106844	25.394378169688906	25.641427898629015	24.95686044557512	25.67573651779457	25.49173769726408	25.033263084993585	25.530278765990946	25.172281848084364	25.26391767218911	27.2431658245973	26.238764231129437	25.527114411979266	26.39706962654961	26.501242097677657	25.73909826270292	5	4	5	6	6	5	25.36120259771944	-0.07808633792927111	0.707852262538687	0.9965342103788666
P02309	HHF2	+		23.03950947386045	22.48037469858078	18.65928190552013	22.938176016779835	24.40399447253789	23.042500025058757	23.349297563978613	22.526526103159508		22.758365865098376	23.668681815771837	22.81803160606253	22.89824124147399	22.679400950406013	19.38935335950938	22.894266461400417	23.199535765227186	23.125088832676518	24.00402684372528	23.066436893834236	19.25521095482207	23.594068499846497	25.019994102734255	23.660632734954863	0	0	1	0	2	0	22.36431443511558	1.4172985026382499	0.18030077636309158	0.9965342103788666
P02406	RPL28	+		31.00715855738929	30.679107864253396	29.891112938075054	30.310014407132	30.547993630072007	30.53630849348453	29.253904303217844	28.76738201251125	28.006785629921087	28.55510969675665	28.832423213946086	28.649619222121125	28.80284798071322	28.920256859757753	28.33115533280783	28.69101029305869	28.363277163401435	28.956676448735113	31.386713426532967	30.680207558785693	29.902079486655833	30.38094438947751	30.579030759547216	30.56947870265948	25	24	19	24	27	25	28.677537346412343	-0.014432089361189782	0.9504251261231365	0.9965342103788666
P02407	RPS17A	+		27.348873346706856	27.203533698449135	26.707087252089092	26.82511328985395	27.697360405433766	26.932097490593495	26.16898792678877	25.715518505426015	25.22057066326912	25.488842998361662	26.17281824799973	25.32416667203277	25.717931604284146	25.86839335267252	25.54494036615586	25.624743594663702	25.703672197455077	25.63122389864676	28.313390716571693	27.78959589370259	27.30301630139103	27.48100577292061	28.313360035630133	27.5502302004896	14	12	11	9	13	11	25.68181750231301	-0.05720854411566734	0.6422482174894228	0.9965342103788666
P02557	TUB2			18.7283336895447	17.57589890080775	18.23312718615293		18.97190398061407														18.370922964522173	16.840033001173843	17.507128140567506		18.265975515923074		0	0	0	0	1	0				
P02829	HSP82	+		24.213517210981323	23.524651585465442	23.224851200085034	23.890268823590073	24.037998469486567	23.528965896238404	23.378158962802086	22.697980971039268	22.411206189427265	23.081084188820896	23.181696260584907	22.716163843275016	22.927102640297463	22.850855818285773	22.735575892314007	23.216984785122936	22.712550210040256	23.023221069889004	22.593072080125	21.525751279997742	21.235817748665813	21.96119880593558	22.069035598961776	21.56213610541335	2	2	1	1	2	2	22.911048402658242	0.14640723805165123	0.40285599931143506	0.9965342103788666
P02992	TUF1			24.167325799857693	23.37553704259036	22.671508457336106	23.30078125033361	23.25374550764396	22.923002615239852													23.13184316972253	21.961599237843814	21.267437506638043	21.956673733400272	21.869745137840326	21.541135325135958	0	1	1	1	0	1				
P02994	TEF2	+		31.389545745129084	30.87879316628904	31.296029107438752	31.115023013336643	32.28242986974831	30.89418150111152	29.03090990928478	28.40468202280505	28.7438511444069	28.506467442680204	29.68360302789647	28.29484816871058	28.579853586780157	28.557556870051556	29.06822084729364	28.642368038982244	29.21445697735182	28.601905395324568	30.479593997077775	29.590386243626355	30.01748903882455	29.896446378487163	31.023960382028534	29.637845093091485	46	48	56	45	69	40	28.77739361929733	0.08436636917775786	0.7266001159415492	0.9965342103788666
P04147	PAB1	+		25.19721849321354	24.8149923211215	24.51971146962698	24.799349217806096	25.23494640234985	24.642710357930568	23.287503990870484	22.913375201734297	22.51592092148754	22.939529267726797	23.296855868963288	22.738413202350177	22.83644766836586	23.066250048980802	22.840290624374283	23.075429864028838	22.827709818418636	23.045470428964165	23.74669836379953	22.986017017096113	22.700603019650075	23.040204201593916	23.435908533267366	22.845805568547828	5	6	5	5	6	5	22.948599742188765	0.06854058989689804	0.6262659969490527	0.9965342103788666
P04449	RPL24A	+		28.665561744076943	28.074933414666035	27.383540316750093	27.593609605474327	27.782020663409135	28.16333091121859	27.31477629920215	26.53715623916042	25.8762239461978	26.09277213924098	26.220755114532963	26.647417747052312	26.863719976697528	26.690031086406925	26.200593649084542	26.22867273554302	25.75160906398831	26.9544749736663	29.89311351977557	28.92403001575328	28.242503771885826	28.512536494374785	28.66105469943929	29.044498026948492	14	15	12	10	13	11	26.44818358089777	-0.27319597966378595	0.4511642752162508	0.9965342103788666
P04456	RPL25	+		26.613171035545363	26.203788883370155	26.30262240028613	26.08566018712251	27.19832541267914	25.8980797891146	25.07064876905483	24.391478427669853	24.19013211588794	24.224592170518992	25.172047921318853	24.23741596729813	24.619592446550207	24.544353274916357	24.514501818774683	24.360492766821032	24.702901870774202	24.54447319391212	27.84072281124399	27.052885484457402	27.161585855421862	27.00458707602297	28.0773594487093	26.779246904844502	7	8	8	7	9	7	24.547719228624768	-0.023526569577967393	0.8541961899094634	0.9965342103788666
P04801	THS1	+		24.20440397908806	24.137662395701817	24.475023373712833	23.730621880459342	24.59552281771766	23.756667074304783	23.079403074176824	22.631886097118592	22.837366534957997	22.618666780688415	23.39959594414742	22.30192077865092	22.6283467516722	22.784760944365097	23.16173623784474	22.754567376990455	22.93044989360277	22.60897800526491	22.505956336230465	22.060759578232844	22.407987410292343	21.723549350803577	22.548557435191597	21.711834771478458	1	3	4	4	6	2	22.811473201623357	-0.09361621934130326	0.6234401223968136	0.9965342103788666
P04802	DPS1	+		25.401886768530183	24.765168619661846	24.719867456366856	24.89295852883348	25.602532824850183	24.615282425683816	23.2756998319264	22.590087413364976	22.556943574310587	22.607876829296156	23.271552220136545	22.49306579034399	22.824643509421776	22.74296226061148	22.88131327719733	22.743777425598196	22.802406169591894	22.80012301695798	23.951366639116173	22.936193315636455	22.900759006389947	23.1338135126213	23.803494955767704	22.81837763630108	5	8	6	5	9	4	22.79920427656311	-0.034204145027509014	0.7624369925294838	0.9965342103788666
P04806	HXK1	+		22.86058272603206	21.909636035124272	21.356207195188603	21.787266509849086	21.86246869046542	21.37201905798396	22.138146783054186	21.206152165421983	20.511947568092317	20.925412603044816	20.96665837190866	20.65637851084319	21.687090460549562	21.359027012668488	20.83631727097906	21.061313199346856	20.49751232136401	20.96343573745718	21.65517509445458	20.325773228935414	19.782211243048227	20.27323399147344	20.308543319219474	19.820226766437752	3	3	2	1	2	2	21.067449333727524	-0.4533911620096873	0.1702444310058858	0.9965342103788666
P04807	HXK2	+		27.35807126520771	26.83304335419519	26.744449751121817	26.907298251545974	27.702483751719896	27.081897526217865	25.582634041404837	25.032770002383977	24.96070231298747	25.207217681876177	25.899756020179648	25.168562025909424	25.131577718900214	25.18564484963048	25.28507201587421	25.343118278178217	25.430609969634997	25.475619252523412	26.15266363363023	25.249180548006333	25.17045379898144	25.393265733170324	26.148558380473947	25.53010523467166	7	7	10	7	10	7	25.308607014123588	0.2156843053105746	0.0731259421929431	0.9965342103788666
P04840	POR1	+		27.41743812000432	26.906072528881406	26.9948918107009	27.145067209436874	27.587568892435424	26.621663229510144	25.610281767625338	25.102246140658877	25.243280924338176	25.24697988564134	25.773839754069822	24.848640226634043	25.159225445120715	25.255120987905382	25.567650627224918	25.38288048194338	25.30469370352517	25.15569745324803	26.96691799059031	26.07709722485602	26.17578336072399	26.385922193224694	26.788531023352945	25.824758440127404	6	8	5	8	8	4	25.304211449827932	-0.04624180717814852	0.7582948371560105	0.9965342103788666
P05030	PMA1	+		28.41741317011004	27.916876468055257	28.161765913521354	28.19598428590978	29.930857754225627	28.008512560520188	25.597170259044994	25.077743138849627	25.22386487305696	25.165486148626233	27.05055416770393	25.062525130751357	25.14611393654037	25.23061798609613	25.548234575943702	25.301386744928273	26.581408117159278	25.369582357365346	27.060002445087513	26.18101056842135	26.43576686793593	26.52994867408908	28.22492928953463	26.304717175528932	21	19	22	20	36	19	25.52955728633885	0.4424702402908949	0.2696445888337431	0.9965342103788666
P05317	RPP0	+		27.157378991849946	26.75756173460278	26.416529408034737	26.466201084040904	27.59919974292848	26.916786398633892	24.813482359905592	24.49224378800667	24.10405272451586	24.21146830108848	25.221517648971993	24.552843672929598	24.36242603740097	24.645118635253176	24.4284224274026	24.34736889739052	24.75237159842734	24.859900899543586	27.12189636171478	26.343623929856236	26.012458457336674	26.122093567107566	27.215199373124843	26.534919108529998	10	12	9	9	13	9	24.56593474923637	0.1745580984348969	0.344168269707151	0.9965342103788666
P05318	RPP1A			23.703192622458907	22.824971749715413	22.890975316181283	22.88579671172787	23.959744462808384	22.644161708679466													25.252672493044898	23.995996445690025	24.071866866204378	24.12665169551569	25.160706593725905	23.84725691929673	1	1	1	1	1	0				
P05319	RPP2A	+		25.780909611626072	25.391035927009582	25.841115124721235	25.587269293296192	26.588203796883093	25.017975990219153	25.076029409421825	24.696074710631407	25.15979097654873	24.848842774959255	25.87043889658664	24.257870194741635	24.6249730869172	24.848949557877912	25.484160679435472	24.984743371261295	25.40129284604199	24.564927421355623	26.74542698149091	25.977098122263037	26.43704417402317	26.243161776362854	27.204203427079456	25.63610870011526	3	3	3	3	3	3	24.984841160481583	-0.0023732285238935447	0.9939604404502722	0.9965342103788666
P05453	SUP35			21.255431924040224	19.541894256906218	19.953134429453524	20.01259876141555	20.37360309990364														19.898021199017695	17.80602835727231	18.2271353838681	18.346563149594854	18.667674635212645		1	0	1	1	0	0				
P05694	MET6	+		25.606525287995304	25.139194403992946	24.8551474510508	25.144730349769876	25.571723542208744	24.943639722236576	23.435762827100955	22.85416272376116	22.61895965075874	22.90441467381184	23.309678540312326	22.689407476209357	22.984706504596332	23.007037571007665	22.94332935364548	23.04031527011388	22.840532489767675	22.996464702823346	23.729740403879198	22.883954345265458	22.609774246371796	22.9593205788556	23.346420918424165	22.72047017815174	4	10	5	8	6	4	22.968730981992397	-0.019253655514859247	0.8693623159984397	0.9965342103788666
P05737	RPL7A	+		27.188680764926918	26.551182298954586	26.46568029904725	26.531450177569223	27.43627181898092	26.501484071035463	25.482954646263668	24.923739408478692	24.72907166883811	24.877760704032053	25.75010882336327	24.863735689420043	25.031898323759044	25.076614255725197	25.05344137172485	25.013661300334093	25.28096277281862	25.17079291603403	27.153198134791754	26.13724449420804	26.06160934834919	26.187342660635885	27.052271449177287	26.11961678093157	5	8	8	6	7	9	25.1045618233993	0.10115434599255124	0.3861589797906032	0.9965342103788666
P05738	RPL9A	+		27.414071461086884	26.863269234530218	26.443807467710027	26.78406836623898	27.28779620558571	26.89164558910778	25.44252238923824	24.977990042512747	24.487156770375538	24.79987337679642	25.313272089803533	24.999475959690237	24.991466066733615	25.130864889759252	24.81152647326228	24.93577397309846	24.84412603925888	25.306533186304225	27.64162323678551	26.71236583561747	26.302770922845756	26.702995255139435	27.16683024161587	26.77281270483768	6	6	6	5	7	7	25.003381771402786	0.050858589635474516	0.7658118281769049	0.9965342103788666
P05739	RPL6B	+		26.768252939489468	26.2167671318588	26.065801216556856	26.28661215171395	27.218268167795525	26.165558027093223	25.4559595231764	24.921264196959143	24.92191918599475	25.047095614350813	26.176245410334772	24.92370577356321	25.004903200671777	25.074139044205648	25.24628888888149	25.182996210652853	25.70709935979012	25.2307630001772	26.85830119143816	25.928360209196114	25.78726114794265	26.06803551686447	26.95979868007575	25.909221619073186	6	5	5	4	9	5	25.241031617396516	0.2651758122870831	0.1741450864930357	0.9965342103788666
P05740	RPL17A	+		27.053705871926965	26.526742638766308	26.64154509420717	26.39545477254276	27.857791849256582	26.539479158875608	25.220941386744077	24.543925314760813	24.767667110223275	24.50109162090158	25.749107206708686	24.45454768431993	24.769885064239453	24.696800162007317	25.092036813110017	24.63699221720362	25.279961156164035	24.76160491093392	27.795830820455354	26.890412412683315	27.01508172217266	26.828954834272977	28.251399058116498	26.935219447435266	11	9	11	10	12	10	24.872880053943057	0.03994541498159876	0.8540833528129624	0.9965342103788666
P05744	RPL33A	+		25.635534471383718	24.9264988783287	25.004537669938493	25.089105008299345	26.04466176207483	25.16241315027887	24.998282333052398	24.232692606161972	24.281712454292677	24.465551708123744	25.34124088841704	24.45098756030834	24.547226010547774	24.385567453408477	24.60608215717942	24.601452304425784	24.87209483787239	24.75804478692233	26.863086247082343	25.77559547941595	25.863501125074226	26.008031897199803	26.92369579810499	26.043580266008767	2	1	2	1	6	2	24.628411258392696	0.23090543602827296	0.10653052134862157	0.9965342103788666
P05745	RPL36A	+		21.977427792610687	20.08210030153579	19.352419797164664	20.239445280442837	21.305154700983795	19.998125685548047	20.596747467260442	19.58042593038196		19.4570036582545	20.131104104852817	19.498118583975273	20.14569114475582	19.733300777628465	19.420840129447313	19.59290425455654	19.661958054308165	19.80517581058926	23.526907663196678	21.253124997510398	20.533311347187755	21.480300264230657	22.506116831901316	21.20122089616531	3	0	1	0	2	0	19.726645028547594	-0.07993131079254567	0.8041594299409882	0.9965342103788666
P05747	RPL29			26.174579057140786	25.683837502629547	24.34166431893063	24.633460461245303	23.089457108470683	25.232797838746208													28.724058927726777	27.854862198604156	26.522555868953724	26.874315445033123	25.290419239388203	27.43589304936347	1	1	0	1	0	1				
P05748	RPL15A	+		24.348070427076152	24.44528669200858	24.738632449827495	24.2076095751068	26.26731048784667	24.412407423455033	23.27482387008424	22.751165944591268	22.983397075212842	22.379551954779206	24.499356514401672	22.76030899889663	22.823767547579617	22.904040791837772	23.307766778099584	22.515452551081246	24.03021046385702	23.067366225510618	24.897550297662143	24.61631138798319	24.91952399985059	24.44846455889462	26.468272618764193	24.615502634072293	2	1	5	1	8	3	23.108100726327642	0.19248470764397396	0.6420395428189722	0.9965342103788666
P05749	RPL22A	+		23.125996077473065	22.484434858823636	20.987504959333794	21.782463182383744	21.837943626747258	22.678354487926903	22.29240182111884	21.686128382201563				21.8737860788099	21.841345498614217	21.839003229448068	19.931394827606614	19.576904202792406	18.998572636486873	22.18084330542389	24.353547853171694	23.333531459910883	21.846468414469523	22.7013900712842	22.716977662777417	23.559521603656805	2	2	0	0	0	1	20.728010616728678	-0.9518078036552424	0.3632243630655704	0.9965342103788666
P05750	RPS3	+		27.39418584395586	26.882144178452233	27.656114413766687	27.28538496757628	28.64294893685948	27.02608820899269	27.257373562441607	26.557355863646663	27.238676004493612	26.694278412233505	27.80043889425852	26.300106634455744	26.806317239936984	26.710230710893168	27.563045707380354	26.830179008535545	27.331292843713868	26.607163861069733	26.94366571454185	26.05316887442684	26.83700596378978	26.5262399513641	27.843911067777	26.22918341960995	9	8	9	7	14	7	26.974704895254945	-0.10365264829712473	0.736413821159629	0.9965342103788666
P05755	RPS9B	+		26.784356227040078	26.190949988908603	25.62379878949122	26.073264361624926	26.6149538563304	26.131944032092246	25.29692698624129	24.573005120523703	23.934774190242848	24.43415338990416	24.844936729003898	24.47952100844415	24.845870663736665	24.725879967770208	24.25914389312959	24.5700539862062	24.375790678459246	24.786578235058137	27.011908002738704	26.040046589995853	25.482762244626954	25.992191250525384	26.493987892360558	26.013111147822144	9	8	7	7	10	8	24.593886237393342	-0.0328238749709584	0.872667714374215	0.9965342103788666
P05756	RPS13	+		25.06269524371688	24.96800033798757	25.00751871728321	24.429147980575852	26.338766810565748	25.391573545293003	23.62478965614485	23.55843297553394	23.507240560685098	22.79458780156981	24.877171871754616	23.91050787404454	23.173733333640225	23.711307822780444	23.83161026357184	22.93048839787185	24.408025821209964	24.21756510065853	25.44225011286056	24.969100032519865	25.01848526586399	24.50007796292136	26.369803940040956	25.424743754467954	1	2	2	0	5	4	23.712121789955475	0.2798092999159465	0.5329500367135341	0.9965342103788666
P05759	RPS31	+		26.88795088360849	26.224523578766462	25.556295432038848	25.989353265378625	26.280290350900504	25.80380929849838	26.19495646727313	25.125480633610977	24.611430784618648	24.883242800167896	25.388457887920588	24.8509113216554	25.743900144768507	25.27835548085748	24.93580048750539	25.019143396469936	24.919311837375936	25.157968548269388	27.852468253473322	26.810585774019916	26.152224481340784	26.64524574844529	26.89628998109687	26.421942008394485	5	4	4	3	3	1	25.175746649207774	-0.28721077700537023	0.23446618171739567	0.9965342103788666
P06103	PRT1			20.427281126038913	20.283280563268224	19.41581561408849	19.662257907493846	20.76962641516431	19.669923963333776													18.61920899200682	18.09675325462475	17.2391551594935	17.545560886663583	18.61303654146375	17.515467169332954	0	0	0	0	1	0				
P06105	SCP160	+		24.67794648131266	23.986982294947314	23.856555658150995	23.976821055418313	24.31370692137921	23.8775058225158	23.2466726168915	22.755938684736545	22.261685488757646	22.601558737915564	22.938528088248095	22.38871170221723	22.79561629438688	22.90881353198305	22.586055191644387	22.737459334217604	22.469382037703443	22.695768928831217	22.057501350456338	20.98808198947961	20.867522206731778	21.047751037763817	21.344744050854416	20.91067603169075	4	5	4	3	4	3	22.698849219794432	-0.12929157242068712	0.4091847374225089	0.9965342103788666
P06168	ILV5	+		25.81193060276192	25.53413246228396	25.58022469090084	25.654128857721165	26.37344855627592	25.67002784171739	24.76057011910594	24.30662538243435	24.281492018876506	24.485345108527778	25.239901191516804	24.453049788440357	24.309513796601316	24.459500229680856	24.605861721763247	24.621245704829818	24.770755140972152	24.760107015054345	25.113482959904324	24.457229644814987	24.51318872748035	24.6470563280654	25.326483173749853	24.625195538891067	3	4	4	3	8	5	24.587830601483624	0.2590773709369678	0.0730763730816074	0.9965342103788666
P06169	PDC1	+		30.927728416102248	30.40017082402271	30.17539661671733	30.433355706764914	31.121221736228613	30.300408710957267	28.661995909034257	28.03835154160422	27.77804702951514	28.03718814339105	28.749707325540694	27.858661636763216	28.210939586529634	28.191226388850726	28.10241673240188	28.17308873969309	28.280561274996042	28.165718863377204	29.669853364630633	28.763840597939716	28.548933244682818	28.866855768495128	29.514828945088528	28.696148999516925	34	32	30	33	37	32	28.187325264308097	0.03826205676136851	0.7115135915124431	0.9965342103788666
P06208	LEU4	+		22.41471645794317	21.82611745711438	21.636203089122333	21.82629438517112	22.330531790684375	21.48420729884479	21.68131554642746	21.072864801331658	20.88788399124672	21.05347783259089	21.528648450878716	20.728147635491847	21.230259223922836	21.225739648578163	21.212253694133462	21.18937842889293	21.059502400334065	21.035204862105836	21.057305732920643	20.09025155748047	19.910204043536908	20.16025877335042	20.624603325993377	19.780411913853534	1	1	1	2	1	1	21.15872304299455	-0.12805562510054358	0.4398206840636266	0.9965342103788666
P06367	RPS14A	+		28.110342657710724	27.3862891547544	27.2918569864904	27.51200036290737	28.37234461263528	27.21885883534918	26.54473797073202	25.957746498264964	25.96373934094114	26.038329560864952	27.06930979028815	25.79253285654323	26.093681648227395	26.11062134551147	26.28810904382788	26.174230157166992	26.600163739743497	26.099590083157217	28.852467606239113	27.749958928671408	27.66539361445589	27.945500424637583	28.7659518214952	27.61459912390884	7	7	7	7	12	8	26.227732669605743	0.12719064750032416	0.46154909352866214	0.9965342103788666
P06634	DED1	+		23.38741233815795	22.651659625275574	22.719532020911725	22.61600291094353	23.059086296764868	22.686706437501382	22.566314811090198	21.599641933794604	21.714988553409786	21.58944405070081	22.051713447520477	21.713117132384305	22.115258488585575	21.75251678104111	22.039358256296527	21.72534464700285	21.582567396975826	22.020174358998293	21.892498089385487	20.778290201891732	20.856029451576365	20.812463775372894	21.215654308323938	20.84540752876019	3	1	1	0	2	1	21.8725366548167	-0.1930157076487511	0.33613851565568453	0.9965342103788666
P06780	RHO1			22.334193071754395	21.633658895754824	20.976004727329272	21.67768695658744	22.16662466591356	21.257625514378574													22.56174484745302	21.482755496842074	20.834968182465	21.596613845487898	22.04565870194372	21.138792630108476	1	2	0	1	1	1				
